service,t,x,v,a,P
E507,1710,12.6782976111,28.2039412796,-0.329803452734,2.58382144853
E500,1711,12.7028812679,7.76385841473,-1.1,0.0
E501,1711,16.5730717894,46.8560901826,-0.478606937136,6.22934716902
E502,1711,0.562786057706,14.7593971214,-0.26841063463,1.10043865226
E503,1711,3.03630981227,39.2821456934,-0.409264490069,4.46577425723
E504,1711,5.26586806687,28.4929222068,1.01860227415,1527935.57625
E505,1711,14.7757531115,54.9352712522,0.35080177072,2000229.91268
E506,1711,0.148674424671,9.912767733,-0.255700137402,0.704082242045
E507,1711,12.6860040102,28.14575251,1.02069036452,1509318.55298
E500,1712,12.7044851453,3.80385841473,-1.1,0.0
E501,1712,16.5858722502,45.9530509556,0.626435322249,2000490.87506
E502,1712,0.56675151697,13.7984638966,-0.265493760582,1.01761279727
E503,1712,3.04701791042,37.8305552288,-0.3973672893,4.17572921778
E504,1712,5.27405088316,29.2464285305,-0.336168928363,2.7310390382
E505,1712,14.7907413874,52.9712047135,-0.543492160941,7.99706514371
E506,1712,0.151308331274,9.52980380388,1.09514055492,511036.403639
E507,1712,12.694161568,29.3630129201,-0.336895160363,2.74784915179
E501,1713,16.5989394784,48.078574491,0.55670188752,2000416.93095
E502,1713,0.570762350453,14.5122751577,-0.267641760453,1.07891413094
E503,1713,3.05732863479,36.4203865323,-0.386238545232,3.9074880864
E504,1713,5.28200721883,28.0495447179,-0.328880341015,2.56248439781
E505,1713,14.8051861619,51.0534787229,-0.522288131117,7.40684055256
E506,1713,0.153979880894,9.19469091157,-0.25424156755,0.64935350847
E507,1713,12.702149931,28.1635966337,-0.329561749658,2.57823449535
E501,1714,16.6125638626,49.9361472376,-0.51029447575,7.07837224322
E502,1714,0.574666610915,14.0392077889,1.08386635664,752853.555542
E503,1714,3.06789783551,39.6622596525,0.857690164512,2000778.79752
E504,1714,5.28972306256,28.6203022869,1.01782970792,1534766.35091
E505,1714,14.8192149334,50.8470109622,0.470520602976,2000333.18701
E506,1714,0.156648639065,9.39364531181,-0.254634712235,0.664430047447
E507,1714,12.7098568935,28.2735244278,1.01992484571,1516170.33977
E501,1715,16.626124099,47.1867535651,-1.1,0.0
E502,1715,0.578722769915,14.2654414775,-0.266886739894,1.05757143585
E503,1715,3.07882873183,38.6421696816,-0.403964049805,4.33612426606
E504,1715,5.29791200724,29.2032026184,-0.335900398051,2.7248242733
E505,1715,14.8335671521,52.4521895329,0.422566944669,2000290.06637
E506,1715,0.159304660606,9.593673628,-0.255038459533,0.679654373154
E507,1715,12.7180251216,29.3198208868,-0.336625769952,2.74161313358
E501,1716,16.6386787806,43.2267535651,-1.1,0.0
E502,1716,0.582637812648,14.9831616926,-0.269118033828,1.12006639312
E503,1716,3.0893616631,37.2090314694,-0.392410257344,4.05589044845
E504,1716,5.3058564678,28.0072552123,-0.328628383044,2.55666083164
E505,1716,14.848342204,53.8957552268,0.380517734126,2000254.20146
E506,1716,0.161949544006,9.79434647412,-0.255452052271,0.694996085407
E507,1716,12.7260016193,28.1213440014,-0.329308986843,2.57239202827
E501,1717,16.6501334621,39.2667535651,-1.1,0.0
E502,1717,0.586665082324,14.019778339,-0.266148156929,1.03648282374
E503,1717,3.09962208659,37.8397810815,0.933940806805,2000888.92726
E504,1717,5.3135786284,28.7482243477,1.01705038341,1541626.18946
E505,1717,14.8634792794,54.5414984453,-0.561436987872,8.50600405589
E506,1717,0.16458172872,9.99511588184,-0.255874408453,0.710415101024
E507,1717,12.7337103857,28.4011994307,1.01915644117,1523016.92957
E501,1718,16.6604881437,35.3067535651,-1.1,0.0
E502,1718,0.590630609991,14.7354696379,-0.268335621179,1.09834761074
E503,1718,3.11050851882,39.4678854702,-0.410819135728,4.50393405497
E504,1718,5.32177221919,29.1606357719,-0.335636350169,2.71871371086
E505,1718,14.8783514608,52.5616256747,-0.538897831888,7.86815169906
E506,1718,0.167230234798,9.17485814922,1.0958445012,492002.415986
E507,1718,12.7418876227,29.2766625285,-0.336356985674,2.73539165518
E501,1719,16.6697428252,31.3467535651,-1.1,0.0
E502,1719,0.594589459461,13.7747961791,-0.265424394553,1.01560192665
E503,1719,3.12126744757,38.0108834787,-0.39882088737,4.21098174409
E504,1719,5.32937498799,25.4070947088,-1.1,0.0
E505,1719,14.8926847134,50.6598172551,-0.518032205517,7.28983801771
E506,1719,0.169904996626,9.2770782737,-0.254403348949,0.655588828137
E507,1719,12.7498522642,28.0791229322,-0.329056791915,2.56656280885
E501,1720,16.6778975068,27.3867535651,-1.1,0.0
E502,1720,0.59860522482,14.4880559907,-0.26756710536,1.07681311214
E503,1720,3.13162754881,36.5956530272,-0.387598704034,3.94011880183
E504,1720,5.3358797643,21.4470947088,-1.1,0.0
E505,1720,14.9067237015,51.1986365413,0.459900058682,2000323.42813
E506,1720,0.172568834866,9.47642223451,-0.25480076203,0.670722112964
E507,1720,12.7575645949,28.5299503513,1.01837805228,1529921.21569
E501,1721,16.6849521883,23.4267535651,-1.1,0.0
E502,1721,0.60277804425,16.6534323071,1.0753514236,893041.577981
E503,1721,3.14208824033,39.2517762918,0.874428982174,2000802.30946
E504,1721,5.34128454061,17.4870947088,-1.1,0.0
E505,1721,14.9211684947,52.768078671,0.413282936003,2000281.99404
E506,1721,0.175219884737,9.67634307437,-0.255207807121,0.685966193602
E507,1721,12.7657495028,29.2346848134,-0.336095934123,2.7293496392
E501,1722,16.6909068698,19.4667535651,-1.1,0.0
E502,1722,0.607941920142,20.4981475301,1.06018959287,1099214.81146
E503,1722,3.15304423731,38.8264833357,-0.40548165389,4.37317407714
E504,1722,5.34558931692,13.5270947088,-1.1,0.0
E505,1722,14.9360268238,54.1802820038,0.372339460352,2000247.43095
E506,1722,0.177859767533,9.87729350482,-0.255625508438,0.701357826157
E507,1722,12.7733548444,25.4122247208,-1.1,0.0
E501,1723,16.6957615514,15.5067535651,-1.1,0.0
E502,1723,0.614165666401,24.2830978324,1.04219445031,1302183.1975
E503,1723,3.16362698583,37.2864015055,-1.1,0.0
E504,1723,5.34879409322,9.5670947088,-1.1,0.0
E505,1723,14.9511804153,54.1189767129,-0.556556982587,8.3667484389
E506,1723,0.180491001657,9.68871579763,1.09481671545,519558.071425
E507,1723,12.7798610457,21.4522247208,-1.1,0.0
E500,1724,12.7055553564,3.97509959103,1.10308782976,213164.988208
E501,1724,16.6998328158,14.1531265089,-0.266547474868,1.0479111479
E502,1724,0.621431291122,27.9984422137,1.02156863656,1501419.01804
E503,1724,3.17343156958,33.3264015055,-1.1,0.0
E504,1724,5.35089886953,5.6070947088,-1.1,0.0
E505,1724,14.9659376184,52.1560005009,-0.53438300873,7.74202235306
E506,1724,0.18315795603,9.15931457223,-0.254172542866,0.646679521037
E507,1724,12.785267247,17.4922247208,-1.1,0.0
E500,1725,12.7072131461,7.93816552656,1.09808801263,425684.681839
E501,1725,16.703770177,14.8694166979,-0.268757115686,1.11007265102
E502,1725,0.629718174728,31.6351124184,0.998537882175,1696435.99192
E503,1725,3.18214557288,29.790389679,-0.339582101208,2.81007864528
E504,1725,5.35190364584,1.6470947088,-1.1,0.0
E505,1725,14.9801604087,50.2698367572,-0.513848564791,7.17530096389
E506,1725,0.185829507212,9.35913484448,-0.254565914643,0.661810200541
E507,1725,12.7895734483,13.5322247208,-1.1,0.0
E500,1726,12.7099687173,11.8772793223,1.08981080743,636919.962085
E501,1726,16.7077660276,13.907283513,-0.265814224329,1.02687604987
E502,1726,0.639003295383,35.1848870397,0.973345983098,1886793.24876
E503,1726,3.19025132998,28.5816037788,-0.332082791549,2.63651632494
E505,1726,14.9942527856,51.5422901763,0.449584719134,2000314.06426
E506,1726,0.188488406645,9.55939268457,-0.254968661363,0.677040432285
E507,1726,12.7927796497,9.57222472083,-1.1,0.0
E500,1727,12.7138137848,15.7808101534,1.078355192,846247.135247
E501,1727,16.7117562164,14.6227785655,-0.267983967014,1.08851950243
E502,1727,0.649260259794,38.6078741266,0.901184610284,2000840.66485
E503,1727,3.19802500205,27.3989691049,-0.325046316561,2.47387055142
E505,1727,15.0087880821,53.0769912758,0.404249711715,2000274.224
E506,1727,0.191134585936,9.75959709491,-0.255379820083,0.692334486162
E507,1727,12.794885851,5.61222472083,-1.1,0.0
E500,1728,12.7187368888,19.6375498514,1.0638563262,1053065.17166
E501,1728,16.715683935,13.6633227308,-0.265099285824,1.00614919386
E502,1728,0.660415881202,41.6254379643,0.780771360157,2000675.48267
E503,1728,3.20601431732,29.7467069207,-0.339305683897,2.80367409317
E505,1728,15.0237278693,54.4586576925,0.364371023445,2000240.89718
E506,1728,0.193769457774,9.95894289535,-0.255797679099,0.707631799698
E507,1728,12.7958920523,1.65222472083,-1.1,0.0
E500,1729,12.7247235297,23.4368373444,1.04648220727,1256802.37857
E501,1729,16.7197242844,14.3754975128,-0.267221782168,1.06706835137
E502,1729,0.672353746768,44.2565294378,0.684751453516,2000557.15891
E503,1729,3.21410807628,28.538884903,-0.331823445895,2.63051975848
E505,1729,15.0383243744,50.5777135122,-1.1,0.0
E506,1729,0.196410253108,9.33343744009,1.09553330762,500506.242461
E500,1730,12.7317563357,27.1686697263,1.02642961515,1456922.35601
E501,1730,16.7235836869,13.4186800411,-0.264395051359,0.985509055178
E502,1730,0.684977330659,46.5743174617,0.605694089531,2000468.28583
E503,1730,3.22187000956,27.3571546253,-0.324802969228,2.46824584776
E505,1730,15.0518209893,46.6177135122,-1.1,0.0
E506,1730,0.199085157776,9.24124684305,-0.254332810666,0.652875634347
E500,1731,12.73981526,30.8237976902,1.00391951239,1652929.11433
E501,1731,16.7271786895,12.4716374918,-0.261788800794,0.906926395253
E502,1731,0.698207279436,48.6311257955,0.539111587439,2000399.16597
E503,1731,3.22988208311,29.7038058015,-0.339034607475,2.7973939279
E505,1731,15.0642176041,42.6577135122,-1.1,0.0
E506,1731,0.202008214621,12.4212887479,1.08840852706,666092.511693
E500,1732,12.7488778007,34.3938036825,0.97919207688,1844371.26511
E501,1732,16.7305118981,11.5335905025,-0.259395214966,0.831043941036
E502,1732,0.711934013509,49.4249868931,-0.504896075916,6.93180053736
E503,1732,3.23796405843,28.4969290449,-0.331569110098,2.62463927887
E505,1732,15.075514219,38.6977135122,-1.1,0.0
E506,1732,0.206003617522,16.3189857383,1.07652179408,875106.849906
E500,1733,12.7589191453,37.8651811435,0.932842368934,2000887.28544
E501,1733,16.7335857059,10.6037864997,-0.257207215083,0.757602887477
E502,1733,0.725412637309,47.641063437,-0.486491195836,6.43804386733
E503,1733,3.24571446242,27.3160856934,-0.324564322535,2.46272967983
E505,1733,15.0857108338,34.7377135122,-1.1,0.0
E506,1733,0.211075223178,20.168376986,1.06161324388,1081530.83151
E500,1734,12.7698830481,40.9830614698,0.8053971089,2000707.72058
E501,1734,16.7364023002,9.68149713046,-0.255218413256,0.686360093217
E502,1734,0.738404750376,45.9210107921,-0.469385997651,5.98741096216
E503,1734,3.25374899051,29.6598435156,-0.338757231807,2.7909684681
E505,1734,15.0948074487,30.7777135122,-1.1,0.0
E506,1734,0.217208122722,23.9588864382,1.0438551238,1284797.32272
E500,1735,12.7816539825,43.693797704,0.704681730457,2000580.76684
E501,1735,16.7389729833,9.32474149604,1.09555051091,500039.921802
E502,1735,0.751230385498,47.1385683766,0.58711981807,2000448.48738
E503,1735,3.26181889052,28.4539339884,-0.331308862897,2.61862236517
E505,1735,15.1028040636,26.8177135122,-1.1,0.0
E506,1735,0.224384560999,27.6806104277,1.02344785432,1484375.24507
E500,1736,12.7941306559,46.0769623942,0.622273504001,2000486.30144
E501,1736,16.7415758388,8.94282275581,-0.253755928144,0.630359524619
E502,1736,0.764608232824,49.1336998175,0.523288807269,2000383.48444
E503,1736,3.26955781552,27.3709325083,1.02525820771,1467768.72478
E505,1736,15.1097006784,22.8577135122,-1.1,0.0
E506,1736,0.23258413673,31.3244107927,1.00061536704,1679774.56883
E500,1737,12.8072303281,48.188711482,0.553179071165,2000413.34499
E501,1737,16.7441781648,9.12016664041,-0.254096469238,0.643722817275
E502,1737,0.778355270051,48.9420906875,-0.499847207338,6.79543537539
E503,1737,3.27761469314,29.616838467,-0.338486293246,2.78469274177
E504,1737,5.35255528348,3.97509959103,1.10308782976,213164.988208
E505,1737,15.1154972933,18.8977135122,-1.1,0.0
E506,1737,0.241784026128,34.8819905397,0.975600101024,1870550.37042
E500,1738,12.8208837001,50.0708109109,0.49421075481,2000355.39166
E501,1738,16.7467706388,9.29781891914,-0.25444430397,0.657160295367
E502,1738,0.791702230975,47.1756841696,-0.481801122597,6.31369377562
E503,1738,3.28567278057,28.411873725,-0.331054654185,2.61274528633
E504,1738,5.35421307318,7.93816552656,1.09808801263,425684.681839
E505,1738,15.1201939082,14.9377135122,-1.1,0.0
E506,1738,0.251450589438,33.1593210999,-1.1,0.0
E500,1739,12.8350316705,51.7555804455,0.443213696475,2000308.33686
E501,1739,16.7493533065,9.47610544857,-0.254800123784,0.670698011469
E502,1739,0.804567536945,45.5313764287,0.640694091668,2000506.70181
E503,1739,3.29340204734,27.5006045797,1.02450263556,1474722.40708
E504,1739,5.35696864435,11.8772793223,1.08981080743,636919.962085
E505,1739,15.123790523,10.9777135122,-1.1,0.0
E506,1739,0.260108761966,29.1993210999,-1.1,0.0
E500,1740,12.8496231519,53.268809354,0.398662823946,2000269.45966
E501,1740,16.7519268707,9.6301003763,-0.255112900392,0.682434121684
E502,1740,0.817524397377,47.7040399257,0.568745234306,2000429.29746
E503,1740,3.30147995521,29.574740231,-0.338221448538,2.77855874474
E504,1740,5.3608137119,15.7808101534,1.078355192,846247.135247
E505,1740,15.1262871379,7.01771351222,-1.1,0.0
E506,1740,0.267666934493,25.2393210999,-1.1,0.0
E507,1740,12.7965554529,3.97509959103,1.10308782976,213164.988208
E500,1741,12.8646135298,54.6315787105,0.359437318607,2000236.8827
E501,1741,16.7544941078,9.54112898765,1.09511765346,511643.717481
E502,1741,0.831050564876,49.6380307755,0.507572726834,2000368.18507
E503,1741,3.30952647896,28.3706990264,-0.33080616201,2.6070005718
E504,1741,5.36573681592,19.6375498514,1.0638563262,1053065.17166
E505,1741,15.1276837528,3.05771351222,-1.1,0.0
E506,1741,0.274125107021,21.2793210999,-1.1,0.0
E507,1741,12.7982132426,7.93816552656,1.09808801263,425684.681839
E500,1742,12.8797082232,53.4459348904,-0.548861934958,8.14845534433
E501,1742,16.7570887682,8.89210801543,-0.253659773172,0.626547250616
E502,1742,0.844746449456,48.4620246929,-0.494877075147,6.66187362103
E503,1742,3.31724796246,27.6295387002,1.02374781946,1481636.51674
E504,1742,5.37172345675,23.4368373444,1.04648220727,1256802.37857
E506,1742,0.279483279549,17.3193210999,-1.1,0.0
E507,1742,12.8009688137,11.8772793223,1.08981080743,636919.962085
E500,1743,12.8942822377,51.5096080385,-0.527260612978,7.54416319684
E501,1743,16.759693478,9.06868245647,-0.253996919201,0.6398381681
E502,1743,0.857962495376,46.7128650754,-0.477182519118,6.19182295331
E503,1743,3.32534505478,29.5320469272,-0.337953244951,2.77234752475
E504,1743,5.3787562628,27.1686697263,1.02642961515,1456922.35601
E506,1743,0.283741452077,13.3593210999,-1.1,0.0
E507,1743,12.8048138813,15.7808101534,1.078355192,846247.135247
E500,1744,12.9083526909,50.4217937132,0.483455742048,2000345.23585
E501,1744,16.7622896317,9.24523738557,-0.254340653005,0.653177698286
E502,1744,0.870745083467,46.1268770707,0.620600578556,2000484.4688
E503,1744,3.33337985121,28.3289409751,-0.330554517335,2.60118316962
E504,1744,5.38677718422,29.6847226576,-0.338914153816,2.79460351688
E506,1744,0.286899624604,9.39932109993,-1.1,0.0
E507,1744,12.8097369853,19.6375498514,1.0638563262,1053065.17166
E500,1745,12.9225930001,52.0704513496,0.433851148162,2000299.99709
E501,1745,16.7648758531,9.42299197427,-0.254693414769,0.666659445353
E502,1745,0.883857826465,48.2330873132,0.551762042893,2000411.90655
E503,1745,3.34109506368,27.7587517993,1.02298782495,1488565.58675
E504,1745,5.39485391791,28.4782659315,-0.331456094822,2.62202633693
E506,1745,0.288957797132,5.43932109993,-1.1,0.0
E507,1745,12.8157236261,23.4368373444,1.04648220727,1256802.37857
E500,1746,12.9372674432,53.55210507,0.390442084742,2000262.50621
E501,1746,16.7674521446,9.60062092825,-0.255052635113,0.680184351796
E502,1746,0.897519001322,49.8029772036,-0.508882706431,7.03996495214
E503,1746,3.34920977539,29.4897534084,-0.337687934887,2.76620386912
E504,1746,5.40259919329,27.2978166899,-0.324458278738,2.46027850459
E506,1746,0.28991596966,1.47932109993,-1.1,0.0
E507,1746,12.8227564322,27.1686697263,1.02642961515,1456922.35601
E500,1747,12.9523325518,54.8870542874,0.352170366726,2000231.01254
E501,1747,16.7700187966,9.6571440388,1.0948814813,517865.033446
E502,1747,0.911100668397,48.0052244882,-0.490193310239,6.53662219462
E503,1747,3.35723295412,28.2875726208,-0.330305586567,2.5954286853
E504,1747,5.41064360131,29.6419691324,-0.338644572642,2.7883588803
E507,1747,12.8307773536,29.6847226576,-0.338914153816,2.79460351688
E500,1748,12.9673426722,53.0518084147,-0.544400509136,8.02261986431
E501,1748,16.7726068195,8.91054612239,1.09635130572,477828.663632
E502,1748,0.924192121909,46.2723208945,-0.472828510486,6.07746460146
E503,1748,3.36494363355,27.8876466138,1.02222616657,1495477.58879
E504,1748,5.41870859163,28.4364524567,-0.331203160315,2.61617858939
E507,1748,12.8388540873,28.4782659315,-0.331456094822,2.62202633693
E500,1749,12.9818093918,51.1309356603,-0.523129407673,7.43002669048
E501,1749,16.7752137477,9.03884297382,-0.25393947931,0.637588632872
E502,1749,0.936971180344,46.7034518988,0.601421503848,2000463.69579
E503,1749,3.37307423688,29.4472758746,-0.337421853206,2.76004288819
E504,1749,5.42644332975,27.4277929237,1.02492733393,1470817.87221
E507,1749,12.8465993627,27.2978166899,-0.324458278738,2.46027850459
E500,1750,12.9958397984,50.7648520693,0.473011954889,2000335.49368
E501,1750,16.7778108145,9.21585979306,-0.254282998491,0.650954572737
E502,1750,0.950234968004,48.7460844963,0.535477723464,2000395.53968
E503,1750,3.38108574717,28.2460229443,-0.330055930878,2.58965761013
E504,1750,5.43450977512,29.6000392922,-0.338380562588,2.78224387453
E507,1750,12.8546438935,29.6424062319,-0.338647326795,2.78842267506
E500,1751,13.010170391,52.3784087882,0.424742312679,2000291.9706
E501,1751,16.780398077,9.39410777007,-0.254635635877,0.664465168203
E502,1751,0.96397262135,49.315091016,-0.50374271379,6.90058827199
E503,1751,3.38879346684,28.0158517387,1.02146508038,1502352.60621
E504,1751,5.44256324812,28.3954432423,-0.330955451866,2.61045187477
E507,1751,12.8627090039,28.4368799523,-0.331205744404,2.61623833143
E500,1752,13.0249259953,53.8293197773,0.38243231828,2000255.79599
